price,bedrooms,bathrooms,accommodates,parking_spaces,square_meters,pool,garden,security,pet_friendly,near_beach,location_score,property_age,description_length,num_photos,has_agency,property_type_id,suburb,city,listing_number,listing_url
3400000.0,3,3,7,10.0,0.0,0,1,0,1,1,7,10,1647,18,1,4,Pringle Bay,Pringle Bay,P24-116823929,https://www.property24.com/for-sale/pringle-bay/pringle-bay/western-cape/10846/116823929
3400000.0,3,3,7,2.0,0.0,0,1,1,1,1,7,10,2197,29,1,4,Pringle Bay,Pringle Bay,P24-116743181,https://www.property24.com/for-sale/pringle-bay/pringle-bay/western-cape/10846/116743181
3400000.0,4,2,9,4.0,0.0,0,0,0,1,1,7,10,1496,16,1,4,Agulhas,Agulhas,P24-116706090,https://www.property24.com/for-sale/agulhas/agulhas/western-cape/10496/116706090
3400000.0,4,3,9,9.0,0.0,0,0,0,1,1,7,10,951,16,1,4,Kleinbaai,Gansbaai,P24-116839273,https://www.property24.com/for-sale/kleinbaai/gansbaai/western-cape/7865/116839273
3400000.0,4,4,9,7.0,792.0,0,1,0,1,1,7,10,1132,40,1,4,Kleinbaai,Gansbaai,P24-116814296,https://www.property24.com/for-sale/kleinbaai/gansbaai/western-cape/7865/116814296
3400000.0,4,3,9,6.0,0.0,0,0,0,1,1,7,10,1121,45,1,4,De Kelders,Gansbaai,P24-116838781,https://www.property24.com/for-sale/de-kelders/gansbaai/western-cape/12117/116838781
3400000.0,3,3,7,10.0,0.0,0,0,0,1,1,7,10,1582,16,1,4,Pringle Bay,Pringle Bay,P24-116824303,https://www.property24.com/for-sale/pringle-bay/pringle-bay/western-cape/10846/116824303
3400000.0,4,3,9,6.0,0.0,0,1,0,1,1,7,10,1458,38,1,4,De Kelders,Gansbaai,P24-116759541,https://www.property24.com/for-sale/de-kelders/gansbaai/western-cape/12117/116759541
3400000.0,4,3,9,6.0,0.0,0,1,0,1,1,7,10,927,34,1,4,De Kelders,Gansbaai,P24-116752294,https://www.property24.com/for-sale/de-kelders/gansbaai/western-cape/12117/116752294
3450000.0,6,4,13,6.0,0.0,0,1,0,1,1,7,10,2458,64,1,4,Pearly Beach,Gansbaai,P24-116767769,https://www.property24.com/for-sale/pearly-beach/gansbaai/western-cape/7860/116767769
3450000.0,3,2,7,5.0,1619.0,0,1,0,1,1,7,10,1566,20,1,4,Pringle Bay,Pringle Bay,P24-116772130,https://www.property24.com/for-sale/pringle-bay/pringle-bay/western-cape/10846/116772130
3450000.0,4,2,9,1.0,0.0,1,1,0,1,1,9,10,1414,23,1,4,Sandbaai,Hermanus,P24-116841415,https://www.property24.com/for-sale/sandbaai/hermanus/western-cape/7845/116841415
3450000.0,3,2,7,6.0,0.0,0,1,1,1,1,8,10,1236,27,1,4,Bettys Bay,Bettys Bay,P24-116710281,https://www.property24.com/for-sale/bettys-bay/bettys-bay/western-cape/7823/116710281
3450000.0,3,3,7,2.0,0.0,0,1,0,1,1,7,10,1896,36,1,4,Struisbaai,Struisbaai,P24-116841283,https://www.property24.com/for-sale/struisbaai/struisbaai/western-cape/7888/116841283
3450000.0,3,2,7,4.0,0.0,0,1,0,1,1,7,10,1833,44,1,4,Kleinbaai,Gansbaai,P24-116737784,https://www.property24.com/for-sale/kleinbaai/gansbaai/western-cape/7865/116737784
3450000.0,4,2,9,5.0,0.0,1,1,0,1,1,9,10,1032,20,1,4,Westcliff,Hermanus,P24-116764031,https://www.property24.com/for-sale/westcliff/hermanus/western-cape/7853/116764031
3450000.0,4,4,9,4.0,0.0,0,1,1,1,1,7,10,1906,35,1,4,Struisbaai,Struisbaai,P24-116733138,https://www.property24.com/for-sale/struisbaai/struisbaai/western-cape/7888/116733138
3450000.0,4,2,9,2.0,1000.0,1,0,0,1,1,9,10,992,15,1,4,Sandbaai,Hermanus,P24-116700906,https://www.property24.com/for-sale/sandbaai/hermanus/western-cape/7845/116700906
3490000.0,3,2,7,8.0,0.0,1,1,0,1,1,7,10,1525,36,1,4,Kleinbaai,Gansbaai,P24-116572504,https://www.property24.com/for-sale/kleinbaai/gansbaai/western-cape/7865/116572504
3495000.0,2,1,5,3.0,0.0,0,1,0,1,1,9,10,1043,55,1,4,Sandbaai,Hermanus,P24-116692916,https://www.property24.com/for-sale/sandbaai/hermanus/western-cape/7845/116692916
3545000.0,1,1,3,0.0,1207.0,1,0,1,0,1,9,10,1132,11,1,8,Hemel en Aarde Estate,Hermanus,P24-114604045,https://www.property24.com/for-sale/hemel-en-aarde-estate/hermanus/western-cape/14360/114604045
3550000.0,3,3,7,4.0,0.0,0,1,0,0,1,8,10,1289,51,1,4,Kleinmond Central,Kleinmond,P24-116696418,https://www.property24.com/for-sale/kleinmond-central/kleinmond/western-cape/16691/116696418
3595000.0,4,3,9,4.0,0.0,1,1,1,1,1,8,10,1375,31,1,4,Bettys Bay,Bettys Bay,P24-107830106,https://www.property24.com/for-sale/bettys-bay/bettys-bay/western-cape/7823/107830106
3599000.0,3,2,7,5.0,0.0,0,1,0,1,1,7,10,1311,17,1,4,Struisbaai,Struisbaai,P24-116766124,https://www.property24.com/for-sale/struisbaai/struisbaai/western-cape/7888/116766124
3600000.0,4,3,9,6.0,0.0,1,1,0,1,1,7,10,1926,44,1,4,De Kelders,Gansbaai,P24-116765522,https://www.property24.com/for-sale/de-kelders/gansbaai/western-cape/12117/116765522
3600000.0,4,3,9,6.0,0.0,0,1,1,1,1,7,10,1711,41,1,4,De Kelders,Gansbaai,P24-116764962,https://www.property24.com/for-sale/de-kelders/gansbaai/western-cape/12117/116764962
3600000.0,4,3,9,8.0,0.0,0,1,0,1,1,8,10,657,43,1,4,Kleinmond Central,Kleinmond,P24-116802072,https://www.property24.com/for-sale/kleinmond-central/kleinmond/western-cape/16691/116802072
3600000.0,2,2,5,6.0,0.0,0,1,1,0,0,7,10,1955,30,1,4,Swellendam,Swellendam,P24-116272568,https://www.property24.com/for-sale/swellendam/swellendam/western-cape/7598/116272568
3650000.0,1,1,3,4.0,0.0,0,1,1,0,1,7,10,771,36,1,4,Gansbaai Central,Gansbaai,P24-116834494,https://www.property24.com/for-sale/gansbaai-central/gansbaai/western-cape/16693/116834494
3650000.0,3,1,7,3.0,0.0,0,1,0,1,0,7,10,678,20,1,4,Greyton,Caledon,P24-116834872,https://www.property24.com/for-sale/greyton/caledon/western-cape/7874/116834872
3650000.0,3,2,7,5.0,0.0,0,1,1,1,1,8,10,1321,24,1,4,Bettys Bay,Bettys Bay,P24-116781267,https://www.property24.com/for-sale/bettys-bay/bettys-bay/western-cape/7823/116781267
3650000.0,3,3,7,3.0,0.0,0,0,0,1,1,9,10,1117,54,1,4,Onrus,Hermanus,P24-116794336,https://www.property24.com/for-sale/onrus/hermanus/western-cape/10648/116794336
3650000.0,3,2,7,6.0,0.0,0,1,0,1,1,7,10,898,31,1,4,Struisbaai,Struisbaai,P24-116722055,https://www.property24.com/for-sale/struisbaai/struisbaai/western-cape/7888/116722055
3650000.0,3,2,7,4.0,0.0,1,1,0,1,1,9,10,1991,31,1,6,Sandbaai,Hermanus,P24-116828153,https://www.property24.com/for-sale/sandbaai/hermanus/western-cape/7845/116828153
3680000.0,4,3,9,4.0,0.0,0,1,1,1,1,7,10,3414,24,1,4,Struisbaai,Struisbaai,P24-116615459,https://www.property24.com/for-sale/struisbaai/struisbaai/western-cape/7888/116615459
3695000.0,5,3,11,6.0,426.0,0,1,1,1,1,7,10,1326,41,1,4,Franskraal,Gansbaai,P24-116094210,https://www.property24.com/for-sale/franskraal/gansbaai/western-cape/7863/116094210
3695000.0,5,3,11,8.0,426.0,0,1,1,1,1,7,10,2861,42,1,4,Franskraal,Gansbaai,P24-116824574,https://www.property24.com/for-sale/franskraal/gansbaai/western-cape/7863/116824574
3750000.0,5,4,11,6.0,0.0,0,1,1,1,1,7,10,1135,39,1,4,Suiderstrand,Suiderstrand,P24-115152467,https://www.property24.com/for-sale/suiderstrand/suiderstrand/western-cape/7822/115152467
3750000.0,3,2,7,7.0,0.0,0,1,1,1,0,7,10,1954,58,1,4,Swellendam,Swellendam,P24-116793001,https://www.property24.com/for-sale/swellendam/swellendam/western-cape/7598/116793001
3750000.0,3,2,7,7.0,0.0,0,1,0,1,0,7,10,1097,32,1,4,Swellendam,Swellendam,P24-116793815,https://www.property24.com/for-sale/swellendam/swellendam/western-cape/7598/116793815
3750000.0,5,4,11,6.0,0.0,0,1,0,1,1,7,10,2075,26,1,4,Suiderstrand,Suiderstrand,P24-116825090,https://www.property24.com/for-sale/suiderstrand/suiderstrand/western-cape/7822/116825090
3790000.0,2,2,5,3.0,0.0,0,1,1,1,1,9,10,1468,12,1,4,De Zandt Lifestyle Estate,Hermanus,P24-116756572,https://www.property24.com/for-sale/de-zandt-lifestyle-estate/hermanus/western-cape/33207/116756572
3790000.0,2,2,5,4.0,0.0,0,1,1,1,1,9,10,1293,8,1,4,De Zandt Lifestyle Estate,Hermanus,P24-116755403,https://www.property24.com/for-sale/de-zandt-lifestyle-estate/hermanus/western-cape/33207/116755403
3800000.0,3,2,7,6.0,0.0,0,1,0,1,1,9,10,640,28,1,4,Onrus,Hermanus,P24-116322832,https://www.property24.com/for-sale/onrus/hermanus/western-cape/10648/116322832
3800000.0,4,2,9,9.0,0.0,0,1,0,1,0,7,10,1643,52,1,4,Swellendam,Swellendam,P24-116771851,https://www.property24.com/for-sale/swellendam/swellendam/western-cape/7598/116771851
3800000.0,1,2,3,8.0,184.0,0,1,0,1,0,7,10,539,19,1,4,Greyton,Caledon,P24-116744245,https://www.property24.com/for-sale/greyton/caledon/western-cape/7874/116744245
3800000.0,4,4,9,7.0,0.0,0,1,0,1,1,8,10,1467,24,1,4,Klein Berlyn,Kleinmond,P24-116750091,https://www.property24.com/for-sale/klein-berlyn/kleinmond/western-cape/7840/116750091
3800000.0,3,3,7,2.0,0.0,1,1,1,1,0,7,10,1940,27,1,4,Theewaterskloof Country Estate,Villiersdorp,P24-116672550,https://www.property24.com/for-sale/theewaterskloof-country-estate/villiersdorp/western-cape/33399/116672550
3800000.0,4,3,9,8.0,0.0,1,1,1,1,1,7,10,1609,37,1,4,De Kelders,Gansbaai,P24-111705866,https://www.property24.com/for-sale/de-kelders/gansbaai/western-cape/12117/111705866
3800000.0,1,1,3,0.0,0.0,0,0,0,0,0,7,10,636,24,1,11,Bredasdorp,Bredasdorp,P24-116749990,https://www.property24.com/for-sale/bredasdorp/bredasdorp/western-cape/7882/116749990
3800000.0,5,3,11,6.0,80.0,0,1,1,1,1,7,10,720,44,1,4,De Kelders,Gansbaai,P24-116724163,https://www.property24.com/for-sale/de-kelders/gansbaai/western-cape/12117/116724163
3850000.0,3,3,7,8.0,0.0,0,1,0,1,1,7,10,1933,53,1,4,Franskraal,Gansbaai,P24-115402823,https://www.property24.com/for-sale/franskraal/gansbaai/western-cape/7863/115402823
3890000.0,1,1,3,0.0,0.0,0,0,0,0,1,8,10,1171,16,1,8,Bettys Bay,Bettys Bay,P24-116784264,https://www.property24.com/for-sale/bettys-bay/bettys-bay/western-cape/7823/116784264
3900000.0,3,2,7,5.0,0.0,1,1,0,1,1,9,10,923,39,1,4,Sandbaai,Hermanus,P24-116798083,https://www.property24.com/for-sale/sandbaai/hermanus/western-cape/7845/116798083
3900000.0,4,4,9,0.0,0.0,1,1,1,1,1,9,10,1818,20,1,4,Vermont,Hermanus,P24-116693167,https://www.property24.com/for-sale/vermont/hermanus/western-cape/7861/116693167
3900000.0,1,1,3,0.0,0.0,0,0,0,0,1,9,10,549,19,1,11,Fisherhaven,Hermanus,P24-116748568,https://www.property24.com/for-sale/fisherhaven/hermanus/western-cape/10544/116748568
3950000.0,3,2,7,6.0,0.0,0,1,0,1,1,7,10,2273,37,1,4,Pringle Bay,Pringle Bay,P24-116765862,https://www.property24.com/for-sale/pringle-bay/pringle-bay/western-cape/10846/116765862
3950000.0,2,2,5,3.0,0.0,0,0,1,1,0,7,10,1161,20,1,4,Greyton,Caledon,P24-116774999,https://www.property24.com/for-sale/greyton/caledon/western-cape/7874/116774999
3950000.0,3,3,7,3.0,0.0,1,1,1,1,1,8,10,1484,20,1,4,Bettys Bay,Bettys Bay,P24-116669916,https://www.property24.com/for-sale/bettys-bay/bettys-bay/western-cape/7823/116669916
3950000.0,4,3,9,10.0,85.0,0,1,1,1,1,7,10,2004,46,1,4,De Kelders,Gansbaai,P24-116818272,https://www.property24.com/for-sale/de-kelders/gansbaai/western-cape/12117/116818272
3980000.0,1,1,3,0.0,0.0,0,0,0,0,1,9,10,924,5,1,8,Vermont,Hermanus,P24-116626804,https://www.property24.com/for-sale/vermont/hermanus/western-cape/7861/116626804
3995000.0,4,4,9,4.0,0.0,0,1,0,1,0,7,10,1849,38,1,4,Struisbaai,Struisbaai,P24-116745606,https://www.property24.com/for-sale/struisbaai/struisbaai/western-cape/7888/116745606
3995000.0,3,3,7,6.0,0.0,0,1,1,1,1,9,10,1660,40,1,4,Sandbaai,Hermanus,P24-115882766,https://www.property24.com/for-sale/sandbaai/hermanus/western-cape/7845/115882766
3995000.0,4,3,9,4.0,0.0,0,1,0,1,1,7,10,868,31,1,4,Kleinbaai,Gansbaai,P24-116749804,https://www.property24.com/for-sale/kleinbaai/gansbaai/western-cape/7865/116749804
3999000.0,4,4,9,6.0,0.0,0,0,0,1,1,7,10,1000,69,1,4,Pearly Beach,Gansbaai,P24-116755829,https://www.property24.com/for-sale/pearly-beach/gansbaai/western-cape/7860/116755829
3999000.0,6,3,13,8.0,0.0,0,0,0,1,1,8,10,1389,37,1,4,Klein Berlyn,Kleinmond,P24-116779896,https://www.property24.com/for-sale/klein-berlyn/kleinmond/western-cape/7840/116779896
4020000.0,4,2,9,7.0,0.0,0,1,0,1,0,7,10,931,18,1,4,Bredasdorp,Bredasdorp,P24-116660567,https://www.property24.com/for-sale/bredasdorp/bredasdorp/western-cape/7882/116660567
4020000.0,4,2,9,5.0,0.0,0,0,0,1,0,7,10,1213,31,1,4,Bredasdorp,Bredasdorp,P24-116660044,https://www.property24.com/for-sale/bredasdorp/bredasdorp/western-cape/7882/116660044
4150000.0,3,3,7,6.0,250.0,1,1,0,1,1,8,10,1077,62,1,4,Stanford,Stanford,P24-116770245,https://www.property24.com/for-sale/stanford/stanford/western-cape/7858/116770245
4190000.0,4,4,9,4.0,0.0,0,1,0,0,1,7,10,1413,35,1,4,De Kelders,Gansbaai,P24-116835627,https://www.property24.com/for-sale/de-kelders/gansbaai/western-cape/12117/116835627
4190000.0,4,3,9,2.0,0.0,1,1,1,1,1,7,10,1243,40,1,4,De Kelders,Gansbaai,P24-116811556,https://www.property24.com/for-sale/de-kelders/gansbaai/western-cape/12117/116811556
4200000.0,3,2,7,6.0,0.0,0,1,0,1,0,7,10,1373,48,1,4,Swellendam,Swellendam,P24-116834579,https://www.property24.com/for-sale/swellendam/swellendam/western-cape/7598/116834579
4200000.0,5,4,11,8.0,620.0,0,1,1,1,1,7,10,1971,55,1,4,Kleinbaai,Gansbaai,P24-116586282,https://www.property24.com/for-sale/kleinbaai/gansbaai/western-cape/7865/116586282
4200000.0,5,4,11,4.0,0.0,0,0,0,0,1,7,10,511,27,1,4,Klipfonteyn,Gansbaai,P24-116612641,https://www.property24.com/for-sale/klipfonteyn/gansbaai/western-cape/7867/116612641
4200000.0,4,2,9,6.0,0.0,0,1,0,0,0,7,10,806,38,1,4,Swellendam,Swellendam,P24-116807918,https://www.property24.com/for-sale/swellendam/swellendam/western-cape/7598/116807918
4200000.0,3,2,7,6.0,0.0,0,1,1,1,0,7,10,1439,33,1,4,Swellendam,Swellendam,P24-116832366,https://www.property24.com/for-sale/swellendam/swellendam/western-cape/7598/116832366
4250000.0,3,2,7,6.0,0.0,1,1,1,1,1,9,10,1467,19,1,4,Hemel en Aarde Estate,Hermanus,P24-116738493,https://www.property24.com/for-sale/hemel-en-aarde-estate/hermanus/western-cape/14360/116738493
4250000.0,3,2,7,4.0,0.0,0,1,0,1,1,7,10,1078,27,1,4,Struisbaai,Struisbaai,P24-116698914,https://www.property24.com/for-sale/struisbaai/struisbaai/western-cape/7888/116698914
4250000.0,1,1,3,0.0,0.0,0,0,0,0,1,8,10,533,9,1,8,Bettys Bay,Bettys Bay,P24-116612461,https://www.property24.com/for-sale/bettys-bay/bettys-bay/western-cape/7823/116612461
4250000.0,3,2,7,6.0,0.0,0,1,0,1,1,8,10,970,25,1,4,Bettys Bay,Bettys Bay,P24-116601916,https://www.property24.com/for-sale/bettys-bay/bettys-bay/western-cape/7823/116601916
4250000.0,4,3,9,4.0,0.0,0,1,1,0,1,9,10,1675,24,1,4,Fisherhaven,Hermanus,P24-109319578,https://www.property24.com/for-sale/fisherhaven/hermanus/western-cape/10544/109319578
4250000.0,6,3,13,10.0,0.0,1,1,0,1,1,7,10,1776,34,1,4,Agulhas,Agulhas,P24-116746573,https://www.property24.com/for-sale/agulhas/agulhas/western-cape/10496/116746573
4290000.0,3,2,7,6.0,0.0,0,1,0,1,1,8,10,1065,26,1,4,Bettys Bay,Bettys Bay,P24-116752117,https://www.property24.com/for-sale/bettys-bay/bettys-bay/western-cape/7823/116752117
4295000.0,3,2,7,6.0,0.0,0,1,0,1,1,9,10,854,55,1,4,Sandbaai,Hermanus,P24-116676410,https://www.property24.com/for-sale/sandbaai/hermanus/western-cape/7845/116676410
4295000.0,3,2,7,6.0,0.0,0,1,1,1,1,9,10,694,47,1,4,Sandbaai,Hermanus,P24-116725393,https://www.property24.com/for-sale/sandbaai/hermanus/western-cape/7845/116725393
4300000.0,4,3,9,6.0,0.0,1,1,0,1,0,7,10,1455,71,1,4,Swellendam,Swellendam,P24-116793634,https://www.property24.com/for-sale/swellendam/swellendam/western-cape/7598/116793634
4300000.0,3,2,7,8.0,0.0,1,1,1,1,1,9,10,1018,28,1,4,Fisherhaven,Hermanus,P24-116810542,https://www.property24.com/for-sale/fisherhaven/hermanus/western-cape/10544/116810542
4300000.0,3,3,7,4.0,0.0,1,1,0,1,1,8,10,1935,37,1,4,Bettys Bay,Bettys Bay,P24-116686361,https://www.property24.com/for-sale/bettys-bay/bettys-bay/western-cape/7823/116686361
4300000.0,3,2,7,2.0,0.0,0,1,0,1,1,8,10,1050,30,1,4,Heuningkloof,Kleinmond,P24-104932365,https://www.property24.com/for-sale/heuningkloof/kleinmond/western-cape/7839/104932365
4350000.0,3,3,7,7.0,969.0,0,1,0,1,0,7,10,1490,27,1,4,Swellendam,Swellendam,P24-116712587,https://www.property24.com/for-sale/swellendam/swellendam/western-cape/7598/116712587
4390000.0,4,3,9,6.0,162.0,0,1,1,1,1,7,10,1256,29,1,4,Baardskeerdersbos,Baardskeerdersbos,P24-115345344,https://www.property24.com/for-sale/baardskeerdersbos/baardskeerdersbos/western-cape/7878/115345344
4395000.0,3,2,7,4.0,0.0,0,1,1,1,1,9,10,944,19,1,4,Onrus,Hermanus,P24-107388277,https://www.property24.com/for-sale/onrus/hermanus/western-cape/10648/107388277
4399000.0,3,3,7,6.0,0.0,1,0,0,1,1,7,10,1198,61,1,4,Agulhas,Agulhas,P24-113057792,https://www.property24.com/for-sale/agulhas/agulhas/western-cape/10496/113057792
4400000.0,3,2,7,8.0,0.0,0,1,0,1,0,7,10,1259,30,1,4,Swellendam,Swellendam,P24-116555990,https://www.property24.com/for-sale/swellendam/swellendam/western-cape/7598/116555990
4450000.0,2,2,5,4.0,0.0,0,1,0,1,1,9,10,1646,20,1,4,Chanteclair,Hermanus,P24-116484081,https://www.property24.com/for-sale/chanteclair/hermanus/western-cape/7855/116484081
4450000.0,3,3,7,6.0,0.0,1,0,0,1,1,9,10,975,42,1,4,Onrus,Hermanus,P24-116627769,https://www.property24.com/for-sale/onrus/hermanus/western-cape/10648/116627769
4450000.0,5,3,11,3.0,0.0,1,1,0,1,1,8,10,923,33,1,4,Stanford,Stanford,P24-116698072,https://www.property24.com/for-sale/stanford/stanford/western-cape/7858/116698072
4450000.0,5,3,11,4.0,0.0,1,1,0,1,1,9,10,2402,20,1,4,Vermont,Hermanus,P24-116657165,https://www.property24.com/for-sale/vermont/hermanus/western-cape/7861/116657165
4450000.0,3,2,7,4.0,0.0,0,1,0,1,1,9,10,970,63,1,4,Vermont,Hermanus,P24-112606065,https://www.property24.com/for-sale/vermont/hermanus/western-cape/7861/112606065
4450000.0,3,3,7,6.0,0.0,0,1,0,1,1,9,10,1006,15,1,4,Vermont,Hermanus,P24-116829346,https://www.property24.com/for-sale/vermont/hermanus/western-cape/7861/116829346
4450000.0,3,2,7,6.0,0.0,1,1,0,1,1,9,10,1240,25,1,4,Onrus,Hermanus,P24-116837398,https://www.property24.com/for-sale/onrus/hermanus/western-cape/10648/116837398
4450000.0,3,2,7,4.0,0.0,0,1,1,1,1,9,10,717,36,1,4,Onrus,Hermanus,P24-115496140,https://www.property24.com/for-sale/onrus/hermanus/western-cape/10648/115496140
4450000.0,6,5,13,4.0,0.0,0,0,0,1,1,9,10,1483,18,1,4,Sandbaai,Hermanus,P24-113937264,https://www.property24.com/for-sale/sandbaai/hermanus/western-cape/7845/113937264
4460000.0,4,3,9,4.0,0.0,0,1,0,1,1,7,10,1375,36,1,4,Kleinbaai,Gansbaai,P24-116779495,https://www.property24.com/for-sale/kleinbaai/gansbaai/western-cape/7865/116779495
4490000.0,4,3,9,6.0,0.0,0,1,0,1,1,9,10,1141,38,1,4,Onrus,Hermanus,P24-116622731,https://www.property24.com/for-sale/onrus/hermanus/western-cape/10648/116622731
4490000.0,3,2,7,6.0,0.0,1,1,1,1,1,9,10,1937,36,1,4,Vermont,Hermanus,P24-116350166,https://www.property24.com/for-sale/vermont/hermanus/western-cape/7861/116350166
4495000.0,3,3,7,4.0,0.0,0,1,0,1,1,7,10,2593,36,1,4,Agulhas,Agulhas,P24-116799367,https://www.property24.com/for-sale/agulhas/agulhas/western-cape/10496/116799367
4495000.0,5,4,11,4.0,0.0,0,1,0,1,1,9,10,622,26,1,4,Sandbaai,Hermanus,P24-106685555,https://www.property24.com/for-sale/sandbaai/hermanus/western-cape/7845/106685555
4495000.0,5,4,11,6.0,0.0,0,1,0,1,1,9,10,2769,65,1,4,Sandbaai,Hermanus,P24-116620494,https://www.property24.com/for-sale/sandbaai/hermanus/western-cape/7845/116620494
4495000.0,3,4,7,6.0,0.0,0,1,0,1,1,7,10,2423,34,1,4,Agulhas,Agulhas,P24-116794645,https://www.property24.com/for-sale/agulhas/agulhas/western-cape/10496/116794645
4495000.0,4,3,9,4.0,0.0,0,1,1,0,1,9,10,1735,59,1,4,Sandbaai,Hermanus,P24-116756213,https://www.property24.com/for-sale/sandbaai/hermanus/western-cape/7845/116756213
4495000.0,1,1,3,0.0,0.0,0,0,0,0,0,7,10,1499,46,1,11,Bredasdorp,Bredasdorp,P24-116811804,https://www.property24.com/for-sale/bredasdorp/bredasdorp/western-cape/7882/116811804
4495000.0,4,3,9,4.0,0.0,0,1,0,0,1,8,10,1232,72,1,4,Kleinmond Central,Kleinmond,P24-116760313,https://www.property24.com/for-sale/kleinmond-central/kleinmond/western-cape/16691/116760313
4500000.0,5,5,11,2.0,300.0,0,1,1,0,0,7,10,2429,43,1,4,Villiersdorp,Villiersdorp,P24-116752106,https://www.property24.com/for-sale/villiersdorp/villiersdorp/western-cape/10613/116752106
4500000.0,5,4,11,10.0,0.0,0,1,0,1,0,7,10,1158,24,1,4,Bredasdorp,Bredasdorp,P24-116740952,https://www.property24.com/for-sale/bredasdorp/bredasdorp/western-cape/7882/116740952
4500000.0,3,3,7,4.0,0.0,0,1,0,1,1,9,10,1161,31,1,4,Vermont,Hermanus,P24-116731305,https://www.property24.com/for-sale/vermont/hermanus/western-cape/7861/116731305
4500000.0,4,3,9,4.0,0.0,0,1,1,1,1,8,10,893,24,1,4,Kleinmond Central,Kleinmond,P24-105896426,https://www.property24.com/for-sale/kleinmond-central/kleinmond/western-cape/16691/105896426
4500000.0,2,2,5,4.0,0.0,0,1,1,1,1,8,10,1384,21,1,4,Stanford,Stanford,P24-116813623,https://www.property24.com/for-sale/stanford/stanford/western-cape/7858/116813623
4500000.0,4,3,9,0.0,0.0,0,0,0,1,1,7,10,954,33,1,4,Franskraal,Gansbaai,P24-116513682,https://www.property24.com/for-sale/franskraal/gansbaai/western-cape/7863/116513682
4500000.0,1,1,3,0.0,0.0,1,0,0,0,1,9,10,1281,15,1,8,Vermont,Hermanus,P24-106907182,https://www.property24.com/for-sale/vermont/hermanus/western-cape/7861/106907182
4500000.0,3,2,7,5.0,0.0,1,1,0,1,1,9,10,1908,38,1,4,Onrus,Hermanus,P24-116128890,https://www.property24.com/for-sale/onrus/hermanus/western-cape/10648/116128890
4500000.0,3,2,7,5.0,0.0,1,1,0,1,1,9,10,1243,37,1,4,Onrus,Hermanus,P24-116828564,https://www.property24.com/for-sale/onrus/hermanus/western-cape/10648/116828564
4500000.0,5,5,11,4.0,700.0,1,0,0,0,0,7,10,1183,27,1,4,Villiersdorp,Villiersdorp,P24-116731151,https://www.property24.com/for-sale/villiersdorp/villiersdorp/western-cape/10613/116731151
4500000.0,3,2,7,3.0,0.0,1,1,0,1,1,9,10,955,45,1,4,Northcliff,Hermanus,P24-116761220,https://www.property24.com/for-sale/northcliff/hermanus/western-cape/7852/116761220
4500000.0,1,1,3,0.0,0.0,1,0,0,0,1,7,10,814,13,1,8,De Kelders,Gansbaai,P24-116759546,https://www.property24.com/for-sale/de-kelders/gansbaai/western-cape/12117/116759546
4500000.0,4,3,9,4.0,0.0,0,1,1,1,1,8,10,2024,32,1,4,Kleinmond Central,Kleinmond,P24-116680031,https://www.property24.com/for-sale/kleinmond-central/kleinmond/western-cape/16691/116680031
4500000.0,3,2,7,5.0,0.0,1,1,0,1,1,9,10,1619,44,1,4,Onrus,Hermanus,P24-116763985,https://www.property24.com/for-sale/onrus/hermanus/western-cape/10648/116763985
4500000.0,4,3,9,6.0,0.0,0,0,0,1,0,7,10,1538,29,1,4,Agulhas,Agulhas,P24-114713686,https://www.property24.com/for-sale/agulhas/agulhas/western-cape/10496/114713686
4550000.0,1,3,3,14.0,0.0,0,1,0,1,0,7,10,3973,60,1,4,Napier,Napier,P24-116361615,https://www.property24.com/for-sale/napier/napier/western-cape/7877/116361615
4550000.0,5,3,11,6.0,0.0,1,1,0,0,1,7,10,1567,6,1,4,Franskraal,Gansbaai,P24-116757537,https://www.property24.com/for-sale/franskraal/gansbaai/western-cape/7863/116757537
4650000.0,3,3,7,6.0,0.0,1,1,1,1,0,7,10,1537,45,1,4,Theewaterskloof Country Estate,Villiersdorp,P24-116719878,https://www.property24.com/for-sale/theewaterskloof-country-estate/villiersdorp/western-cape/33399/116719878
4700000.0,3,2,7,4.0,0.0,0,1,1,1,1,9,10,1264,22,1,4,Vermont,Hermanus,P24-112999007,https://www.property24.com/for-sale/vermont/hermanus/western-cape/7861/112999007
4725000.0,1,1,3,0.0,0.0,0,0,0,0,0,7,10,1427,5,1,8,Bot River,Bot River,P24-111404069,https://www.property24.com/for-sale/bot-river/bot-river/western-cape/10872/111404069
4725000.0,1,1,3,0.0,0.0,0,1,0,0,0,7,10,1543,14,1,8,Bot River,Bot River,P24-116608502,https://www.property24.com/for-sale/bot-river/bot-river/western-cape/10872/116608502
4750000.0,3,2,7,7.0,0.0,0,1,1,1,1,9,10,763,26,1,4,Sandbaai,Hermanus,P24-116758982,https://www.property24.com/for-sale/sandbaai/hermanus/western-cape/7845/116758982
4750000.0,4,4,9,3.0,500.0,1,0,0,1,1,7,10,2211,61,1,4,Perlemoenbaai,Gansbaai,P24-116590073,https://www.property24.com/for-sale/perlemoenbaai/gansbaai/western-cape/7866/116590073
4750000.0,4,3,9,8.0,0.0,0,1,0,1,1,8,10,820,49,1,4,Kleinmond Central,Kleinmond,P24-116629547,https://www.property24.com/for-sale/kleinmond-central/kleinmond/western-cape/16691/116629547
